photo_id,species,marked,inat_url,latitude,longitude,month
133271137,Cyanocitta cristata,1,https://www.inaturalist.org/photos/133271137,42.33000000000001,-71.1,6
261479878,Scolopax minor,0,https://www.inaturalist.org/photos/261479878,42.349999999999994,-71.04,3
39027484,Geothlypis trichas,1,https://www.inaturalist.org/photos/39027484,42.360000000000014,-71.06,5
54650047,Setophaga coronata,1,https://www.inaturalist.org/photos/54650047,42.349999999999994,-71.08,10
54649718,Sphyrapicus varius,1,https://www.inaturalist.org/photos/54649718,42.349999999999994,-71.08,10
290701302,Sturnus vulgaris,1,https://www.inaturalist.org/photos/290701302,42.360000000000014,-71.1,6
35075958,Turdus migratorius,1,https://www.inaturalist.org/photos/35075958,42.349999999999994,-71.05,4
426824683,Passer domesticus,1,https://www.inaturalist.org/photos/426824683,42.34,-71.11,9
235888694,Setophaga striata,1,https://www.inaturalist.org/photos/235888694,42.360000000000014,-71.06,10
326171895,Turdus migratorius,1,https://www.inaturalist.org/photos/326171895,42.360000000000014,-71.13,10
266929059,Regulus satrapa,1,https://www.inaturalist.org/photos/266929059,42.370000000000005,-71.11,4
50233876,Zenaida macroura,1,https://www.inaturalist.org/photos/50233876,42.31,-71.04,9
351687663,Turdus migratorius,1,https://www.inaturalist.org/photos/351687663,42.370000000000005,-71.12,1
304026941,Bombycilla cedrorum,1,https://www.inaturalist.org/photos/304026941,42.31,-71.12,7
51619979,Megaceryle alcyon,1,https://www.inaturalist.org/photos/51619979,42.31,-71.04,9
10097644,,1,https://www.inaturalist.org/photos/10097644,42.31999999999999,-71.01,8
187055262,Megaceryle alcyon,1,https://www.inaturalist.org/photos/187055262,42.360000000000014,-71.05,4
53478670,Geothlypis trichas,1,https://www.inaturalist.org/photos/53478670,42.31,-71.04,10
54158495,Spizella pallida,1,https://www.inaturalist.org/photos/54158495,42.31,-71.04,10
238269098,Setophaga palmarum,1,https://www.inaturalist.org/photos/238269098,42.370000000000005,-71.1,10
369430323,Aix sponsa,1,https://www.inaturalist.org/photos/369430323,42.31999999999999,-71.1,4
390072325,,1,https://www.inaturalist.org/photos/390072325,42.34,-71.05,6
273490975,,1,https://www.inaturalist.org/photos/273490975,42.31,-71.02,4
38733650,Setophaga magnolia,1,https://www.inaturalist.org/photos/38733650,42.349999999999994,-71.08,5
99494255,Colaptes auratus,1,https://www.inaturalist.org/photos/99494255,42.370000000000005,-71.09,10
261237508,Agelaius phoeniceus,1,https://www.inaturalist.org/photos/261237508,42.360000000000014,-71.06,3
80085559,,1,https://www.inaturalist.org/photos/80085559,42.33000000000001,-71.12,6
207838959,Larus argentatus,1,https://www.inaturalist.org/photos/207838959,42.370000000000005,-71.13,6
39145492,Setophaga ruticilla,1,https://www.inaturalist.org/photos/39145492,42.349999999999994,-71.08,5
158020992,,1,https://www.inaturalist.org/photos/158020992,42.31999999999999,-71.01,9
70386393,,1,https://www.inaturalist.org/photos/70386393,42.31,-71.05,4
43500279,Scolopax minor,1,https://www.inaturalist.org/photos/43500279,42.360000000000014,-71.05,3
423215124,Mniotilta varia,1,https://www.inaturalist.org/photos/423215124,42.370000000000005,-71.11,8
185862430,Megaceryle alcyon,1,https://www.inaturalist.org/photos/185862430,42.360000000000014,-71.05,4
54650055,Setophaga coronata,1,https://www.inaturalist.org/photos/54650055,42.349999999999994,-71.08,10
3088112,Scolopax minor,1,https://www.inaturalist.org/photos/3088112,42.360000000000014,-71.05,3
367827965,Colaptes auratus,1,https://www.inaturalist.org/photos/367827965,42.31999999999999,-71.04,4
113391829,Gavia stellata,1,https://www.inaturalist.org/photos/113391829,42.31,-71.01,2
362660267,Sturnus vulgaris,1,https://www.inaturalist.org/photos/362660267,42.31999999999999,-71.06,3
301876865,Bombycilla cedrorum,1,https://www.inaturalist.org/photos/301876865,42.34,-71.1,7
425226586,Buteo jamaicensis,1,https://www.inaturalist.org/photos/425226586,42.31999999999999,-71.12,8
